video_id,publishedAt,channelId,title,description,thumbnails.default.url,channelTitle,viewCount,likeCount,dislikeCount,favoriteCount,commentCount,tags
p7iwXvBnbIE,2020-11-18T00:00:00Z,UCk8n46m74K5XWfdeBzOXDfA,Take a Seat in the Harvard MBA Case Classroom,Have you ever wondered what it was like to experience Harvard Business School's Case Method ...,https://i.ytimg.com/vi/p7iwXvBnbIE/default.jpg,Harvard Business School,NA,NA,NA,NA,NA,NA
fxCYXA2zPc8,2020-08-08T00:00:00Z,UC4xKdmAXFh4ACyhpiQ_3qBw,I found the Perfect Keyboard for programming (170 wpm typing speed),Ex-Google TechLead compares the top keyboard for coding in 2020 in a classic showdown. Here are the keyboard links if you want to learn more: Logitech ...,https://i.ytimg.com/vi/fxCYXA2zPc8/default.jpg,TechLead,NA,NA,NA,NA,NA,NA
QXa9X3Rbue4,2020-07-06T00:00:00Z,UCGFe2CQy7Vt9kQirrqz_-5w,Recursion Advanced | Memoization | Dynamic Programming | Towers of Hanoi | Searching &amp; Sorting,Video Content List: Recursion Memoization Dynamic Programming Towers of Hanoi Divide and Conquer Searching Simple sorting: https://youtu.be/IHos-tadxqY ...,https://i.ytimg.com/vi/QXa9X3Rbue4/default.jpg,Think Once Code Anywhere,NA,NA,NA,NA,NA,NA
bAyrObl7TYE,2019-12-11T00:00:00Z,UCsvqVGtbbyHaMoevxPAq9Fg,Big Data In 5 Minutes | What Is Big Data?| Introduction To Big Data |Big Data Explained |Simplilearn,Enroll for FREE Big Data Hadoop Spark Course & Get your Completion Certificate: ...,https://i.ytimg.com/vi/bAyrObl7TYE/default.jpg,Simplilearn,NA,NA,NA,NA,NA,NA
Y6175TGFuMI,2020-05-29T00:00:00Z,UCsvqVGtbbyHaMoevxPAq9Fg,Data Analyst Interview Questions And Answers | Data Analyst Interview Questions | Simplilearn,Enroll for FREE Data Analytics Course & Get your Completion Certificate: ...,https://i.ytimg.com/vi/Y6175TGFuMI/default.jpg,Simplilearn,NA,NA,NA,NA,NA,NA
b1VkJODi_4w,2021-11-19T00:00:00Z,UCNzszbnvQeFzObW0ghk0Ckw,C++ Debugging for the ESP32 in Visual Studio,Dave shows you everything you need to know to get up and running quickly with source-level C/C++ debugging on the Arduino platform using an ESP32 chip.,https://i.ytimg.com/vi/b1VkJODi_4w/default.jpg,Dave's Garage,NA,NA,NA,NA,NA,NA
63E40vcz4pE,2020-10-17T00:00:00Z,UCM53toOQc4IGnZ8wBW1oSFw,"Advanced Algorithms and Complexity, week (1-4) All Quiz Answers with Assignments.",course link: https://www.coursera.org/learn/advanced-algorithms-and-complexity? Assignment Link ...,https://i.ytimg.com/vi/63E40vcz4pE/default.jpg,Think to make,NA,NA,NA,NA,NA,NA
oNI0rf2P9gE,2018-02-16T00:00:00Z,UCZCFT11CWBi3MHNlGf019nw,4.2 All Pairs Shortest Path (Floyd-Warshall) - Dynamic Programming,Floyd-Warshall All Pairs Shortest Path Problem Dynamic Programming PATREON : https://www.patreon.com/bePatron?u=20475192 Courses on Udemy ...,https://i.ytimg.com/vi/oNI0rf2P9gE/default.jpg,Abdul Bari,NA,NA,NA,NA,NA,NA
XUoem_y-0Cs,2015-05-20T00:00:00Z,UCUJFj-PXuWLRfFFHA44ZGYw,Advanced Fortran Programming : 018 : Solving Linear Advection Equation(LAE) + GNUPlot,"This is a series of tutorials on Advanced Fortran programming. It is made targeting science and engineering students who are beginning to learn programming, ...",https://i.ytimg.com/vi/XUoem_y-0Cs/default.jpg,Fluidic Colours,NA,NA,NA,NA,NA,NA
85KA4hmHKmw,2018-03-12T00:00:00Z,UCWB-RZiBX8ob_bibpT40i2g,General information of R-studio | R - Install R and R Studio | R Programming Language For Beginners.,"General information of R-studio, what is R- STUDIO, R - Install R and R Studio, R Programming For Beginners, R Language Tutorial, rstudio, rstudio tutorial, ...",https://i.ytimg.com/vi/85KA4hmHKmw/default.jpg,shubham shukla hacker,NA,NA,NA,NA,NA,NA
Wo8igqC6-oY,2017-10-05T00:00:00Z,UCjdxelARHGq3-3dN_neMOAQ,How to Use a TENS Unit for Pain Relief - Ask Doctor Jo,A TENS (Transcutaneous Electrical Nerve Stimulation) unit is used to help reduce pain and increase circulation. Basically the vibration of the TENS follows the ...,https://i.ytimg.com/vi/Wo8igqC6-oY/default.jpg,AskDoctorJo,NA,NA,NA,NA,NA,NA
r7dZKOL5rcg,2019-09-11T00:00:00Z,UCdtys5fMiaI_NJPeshNzxMQ,Programming Expectations vs Reality,The expectations vs the reality of the life of a programmer. Funny little skit video on how non-coders see us developers. Yes all of these are very exaggerated but ...,https://i.ytimg.com/vi/r7dZKOL5rcg/default.jpg,Mansoor Codes,NA,NA,NA,NA,NA,NA
N_z4OaSuoAA,2020-10-29T00:00:00Z,UCsvqVGtbbyHaMoevxPAq9Fg,Top IoT Projects 2021 | Useful IoT Devices | Smart IoT Projects | IoT Applications | Simplilearn,This video on IoT Projects covers all the latest projects and innovations happening in IoT. This Internet of Things Projects video also covers all the different ways ...,https://i.ytimg.com/vi/N_z4OaSuoAA/default.jpg,Simplilearn,NA,NA,NA,NA,NA,NA
Y38aCMwJXvw,2016-12-06T00:00:00Z,UCE_x12JFKzv9xxF_4oqOkDQ,Advanced Java Tutorial - Learn Java programming step by step guide,"Learn Best Java Training in Bangalore at zenrays.com About ZenRays: Zenrays Technologies provides you training on Java, Advanced Java, Spring, Hibernate ...",https://i.ytimg.com/vi/Y38aCMwJXvw/default.jpg,Zenrays Technologies Pvt. Ltd.,NA,NA,NA,NA,NA,NA
PlHnamdwGmw,2020-09-13T00:00:00Z,UCsvqVGtbbyHaMoevxPAq9Fg,Cyber Security Full Course - Learn Cyber Security In 8 Hours | Cyber Security Training |Simplilearn,Enroll for FREE Cyber Security Course & Get your Completion Certificate: ...,https://i.ytimg.com/vi/PlHnamdwGmw/default.jpg,Simplilearn,NA,NA,NA,NA,NA,NA
WATLfjRHySU,2020-02-19T00:00:00Z,UCwqusr8YDwM-3mEYTDeJHzw,India Welcomes Robot Sophia For The First-Ever Interactive Session In Kolkata,India welcomes Robot Sophia for the first-ever interactive session in Kolkata. Catch all the live update on Republic TV. Watch more on Republic World ...,https://i.ytimg.com/vi/WATLfjRHySU/default.jpg,Republic World,NA,NA,NA,NA,NA,NA
N3AjdDUl73E,2019-09-20T00:00:00Z,UCfB9keCvJy_-IssazOC-zUA,ADVANCE WEB PROGRAMMING MU PRACTICAL SOLUTION 2,"Create a simple web page containing the student details (RollNo, Name, Class, Phone, Email). Write a program to store the data in the database and retrieve it ...",https://i.ytimg.com/vi/N3AjdDUl73E/default.jpg,weit tutorials,NA,NA,NA,NA,NA,NA
QZwneRb-zqA,2020-11-16T00:00:00Z,UCmtyQOKKmrMVaKuRXz02jbQ,Exploring How Computers Work,"A little exploration of some of the fundamentals of how computers work. Logic gates, binary, two's complement; all that good stuff! The simulation tool is now ...",https://i.ytimg.com/vi/QZwneRb-zqA/default.jpg,Sebastian Lague,NA,NA,NA,NA,NA,NA
gECNsPHgbc0,2020-06-02T00:00:00Z,UCmTe0LsfEbpkDpgrxKAWbRA,5 Exercises All Seniors Should Do Daily,5 Exercises All Seniors Should Do Daily YouTube Channel: https://www.youtube.com/user/physicaltherapyvideo Website: https://bobandbrad.com/ Bob & Brad ...,https://i.ytimg.com/vi/gECNsPHgbc0/default.jpg,Bob & Brad,NA,NA,NA,NA,NA,NA
01Iy2ZHOmNg,2019-02-20T00:00:00Z,UC_4NoVAkQzeSaxCgm-to25A,Operation Research | Simplex Method | PART -1 | Linear Programming,Comment Below If This Video Helped You Like & Share With Your Classmates - ALL THE BEST Do Visit My Second Channel - https://bit.ly/3rMGcSA This ...,https://i.ytimg.com/vi/01Iy2ZHOmNg/default.jpg,Dr.Gajendra Purohit,NA,NA,NA,NA,NA,NA
fdyqutmcI2Q,2016-09-20T00:00:00Z,UCvjgXvBlbQiydffZU7m1_aw,2.8: Regular Expressions: split() - Programming with Text,"This video covers split() -- a JavaScript String function, which is used to split a given piece of text into ""tokens"" based on a ""delimiter"" as defined by a regular ...",https://i.ytimg.com/vi/fdyqutmcI2Q/default.jpg,The Coding Train,NA,NA,NA,NA,NA,NA
y2eWdLk0-Ho,2014-09-15T00:00:00Z,UCUKKQwBQZczpYzETkZNxi-w,PLC Programming Tutorial for Beginners_ Part 1,C'mon over to https://realpars.com where you can learn PLC programming faster and easier than you ever thought possible!,https://i.ytimg.com/vi/y2eWdLk0-Ho/default.jpg,RealPars,NA,NA,NA,NA,NA,NA
-R-RzQNmXNs,2018-01-24T00:00:00Z,UCN_pqF_Y6IObpxapaQPHWZg,"Problem Solving Strategies - Beginner (BACS-BUBT National Programming Camp, 2017)","Trainer: Hasnain Heickal, National Champion, DU.",https://i.ytimg.com/vi/-R-RzQNmXNs/default.jpg,Bangladesh Advanced Computing Society - BACS,NA,NA,NA,NA,NA,NA
8LjPNYOxrVQ,2019-10-28T00:00:00Z,UCRcyEkXNZmykpyphjvPr8qQ,C Programming in Tamil,This video teaches C Programming Language in Tamil. It covers basic concepts to advanced concepts. It is a beginner friendly tutorial video to learn C ...,https://i.ytimg.com/vi/8LjPNYOxrVQ/default.jpg,Tamil Developer,NA,NA,NA,NA,NA,NA
1R3fqSFCAjM,2019-06-23T00:00:00Z,UCs6nmQViDpUw0nuIx9c_WvA,Master The Basics Of Arduino - Full Arduino Programming Course,Welcome to this course on Arduino Tutorial for Beginners. ´ ✓ Arduino Tutorial Course Contents ✓ (00:00:20) - 1 - Introduction to Arduino (00:04:20) - 2 ...,https://i.ytimg.com/vi/1R3fqSFCAjM/default.jpg,ProgrammingKnowledge,NA,NA,NA,NA,NA,NA
nGJTWaaFdjc,2020-02-06T00:00:00Z,UCeVMnSShP_Iviwkknt83cww,Object Oriented Programming in C++ | C++ Tutorials for Beginners #20,Source Code & Resources: https://codewithharry.com/videos/cpp-tutorials-in-hindi-20 ▻This video is a part of my C++ playlist: ...,https://i.ytimg.com/vi/nGJTWaaFdjc/default.jpg,CodeWithHarry,NA,NA,NA,NA,NA,NA
D_MKPpG-fHo,2019-07-12T00:00:00Z,UCcKYZNaqxFlTK5W2dqh-i6A,Programming / Coding  Guide in Tamil | What | Why | How | Code | Top | Tamilhacks,Hi guys welcome to Tamil hacks ‍   Learn something new every day ❤ learn c program ...,https://i.ytimg.com/vi/D_MKPpG-fHo/default.jpg,Tamil Hacks - Vlogs,NA,NA,NA,NA,NA,NA
Unzc731iCUY,2019-12-21T00:00:00Z,UCEBb1b_L6zDS3xTUrIALZOw,How To Speak by Patrick Winston,"MIT How to Speak, IAP 2018 Instructor: Patrick Winston View the complete course: https://ocw.mit.edu/how_to_speak Patrick Winston's How to Speak talk has ...",https://i.ytimg.com/vi/Unzc731iCUY/default.jpg,MIT OpenCourseWare,NA,NA,NA,NA,NA,NA
qQFAvPF2OSI,2018-10-17T00:00:00Z,UCiTjCIT_9EXV1Wp1cY0zaUA,Linear Programming - Graphical Solution | Don&#39;t Memorise,"Did you know that Linear Programming problems can be solved using Graphs? Watch this video to know more... To watch more High School Math videos, click ...",https://i.ytimg.com/vi/qQFAvPF2OSI/default.jpg,Don't Memorise,NA,NA,NA,NA,NA,NA
3Ws_5mzYn0Y,2021-12-04T00:00:00Z,UCyU1CDYl_NX8nsxCCkKfk3A,Complete Advance python Part:04 | python for beginners | learn python | basics of python | python,Hello Everyone This advance Python programming full course video will cover all the basics to advanced concepts of Python programming. This Python Full ...,https://i.ytimg.com/vi/3Ws_5mzYn0Y/default.jpg,FUN WITH DATA SCIENCE,NA,NA,NA,NA,NA,NA
UwNRL0hdkpY,2019-12-12T00:00:00Z,UCJTIts9I6J0bRR283LL06sQ,Association Part 02 | Advanced java Programming tutorial in Bangla,Association Part 02 | Advanced java Programming tutorial in Bangla #Association #Advanced_java_Programming_tutorial_Bangla.,https://i.ytimg.com/vi/UwNRL0hdkpY/default.jpg,BM IT LTD,NA,NA,NA,NA,NA,NA
jTYG9c8MVms,2019-12-27T00:00:00Z,UCu2OhAPyqHK7Hmk109xjDpg,103 Python Set comprehension Python Programming Tutorial for Beginner to Advance With Source Code,"Python Set comprehension Python Programming Tutorial for Beginner to Advance With Source Code python tutorial,python,python for beginners,python tutorial ...",https://i.ytimg.com/vi/jTYG9c8MVms/default.jpg,tech fort,NA,NA,NA,NA,NA,NA
OlECMq-KLBo,2020-09-14T00:00:00Z,UCVIX5QrsIp4T_wax3L0VATA,Advance Java MCQs 2020 | Part 2 | with answers | advance Java programming language |by silent techno,"welcome McQ , PDF , etc Jo bhi Notes Chahiye aap Telegram Se Le Sakte hai join Telegram Link Silent Techno Join Telegram Link :- https://t.me/SilentTechno ...",https://i.ytimg.com/vi/OlECMq-KLBo/default.jpg,Silent Techno,NA,NA,NA,NA,NA,NA
IY79fWYkiPQ,2018-03-08T00:00:00Z,UCQYMhOMi_Cdj1CEAU-fv80A,C Programming (Important Questions Set 1),C Programming Lectures: https://goo.gl/7Eh2SS C Programming & Data Structures: Important questions in C programming. Topics discussed: 1. Important ...,https://i.ytimg.com/vi/IY79fWYkiPQ/default.jpg,Neso Academy,NA,NA,NA,NA,NA,NA
zVOJnUidcUk,2017-04-28T00:00:00Z,UC0sMNc2SGnM-wD3ZGYj3MAQ,DJI Quick Tips | Phantom 3 Advanced / Pro | Linking the Remote Controller,Join the Official DJI Owners Group: https://www.facebook.com/groups/dji.owners/ Like DJI Support on Facebook: https://www.facebook.com/DJISupport/ Follow ...,https://i.ytimg.com/vi/zVOJnUidcUk/default.jpg,DJI Support,NA,NA,NA,NA,NA,NA
guM4XS43m4I,2020-03-31T00:00:00Z,UCvxAt_WebjZ_-pMsxpraROg,How to Install MinGW | GCC Toolset for C and C++ Programming | Setting Path variable on Windows 10,In this tutorial you will learn to download and install MinGW ( Minimalist GNU for Windows ) toolset for developing C and C++ programs on windows 10 ...,https://i.ytimg.com/vi/guM4XS43m4I/default.jpg,LearningLad,NA,NA,NA,NA,NA,NA
OUKK2vv68gs,2018-12-16T00:00:00Z,UCLuOU7ukcLObzuBb1vSn1iQ,2013 Hyundai Genesis 4 dr proximity programming via Smart Pro,NA,https://i.ytimg.com/vi/OUKK2vv68gs/default.jpg,Advanced Diagnostics USA,NA,NA,NA,NA,NA,NA
L27_JpN6Z1Q,2019-05-24T00:00:00Z,UCM-yUTYGmrNvKOCcAl21g3w,Coin Change Problem Number of ways to get total | Dynamic Programming | Algorithms,"Correction: @16:20 in coin 5 and weight 6 intersection it should be 2, at coin 5 and weight 11 intersection it should be 4, at coin 10 and weight 6 intersection it ...",https://i.ytimg.com/vi/L27_JpN6Z1Q/default.jpg,Jenny's lectures CS/IT NET&JRF,NA,NA,NA,NA,NA,NA
8q3hrxBCVF8,2021-12-03T00:00:00Z,UCkw4JCwteGrDHIsyIIKo4tQ,How to become Data Scientist | Data Scientist Roadmap| Edureka | Data Science Training  Live-1,Edureka Data Science Master Program Training Certification (Use Code: YOUTUBE20) : https://www.edureka.co/masters-program/data-scientist-certification ...,https://i.ytimg.com/vi/8q3hrxBCVF8/default.jpg,edureka!,NA,NA,NA,NA,NA,NA
GHOO_WrO_QE,2021-12-04T00:00:00Z,UCZu4G6gPMucHDwqPvtzUKkQ,Built-in Data R: How to Get and Use Datasets or Data Already Built-in R Programming Myanmar,Built-in Data R: How to Get and Use Datasets or Data Already Built-in R Programming Myanmar @WLH Education 01:19 – အသုံးများသော ဒေတာ Package ...,https://i.ytimg.com/vi/GHOO_WrO_QE/default.jpg,WLH Education,NA,NA,NA,NA,NA,NA
qyM5hLzeX08,2021-11-18T00:00:00Z,UCDW1frYvq4c5Mdxgb440qUQ,HSC Year 12 Advanced (2U) - Financial Maths Part 4 - Harder Past Paper Questions,This video is the fourth instalment of the Financial Maths topic in the Year 12 Advanced syllabus. This video covers some past paper questions containing ...,https://i.ytimg.com/vi/qyM5hLzeX08/default.jpg,Next Education,NA,NA,NA,NA,NA,NA
pGMvvq7R1IM,2021-12-03T00:00:00Z,UCI0vQvr9aFn27yR6Ej6n5UA,Starting Data Visualizations With Dash and Python,"In the past, creating analytical web applications was a task for seasoned developers that required knowledge of multiple programming languages and ...",https://i.ytimg.com/vi/pGMvvq7R1IM/default.jpg,Real Python,NA,NA,NA,NA,NA,NA
s6qzGeKCDfg,2021-12-04T00:00:00Z,UCh6KFtW4a4Ozr81GI1cxaBQ,Deep Look into COVID-19: Adapting to a COVID World,"As the second anniversary of the start of the COVID-19 pandemic approaches, along with the specter of outbreaks during the winter season, the world continues ...",https://i.ytimg.com/vi/s6qzGeKCDfg/default.jpg,University of California Television (UCTV),NA,NA,NA,NA,NA,NA
KGU4F98zpao,2021-11-16T00:00:00Z,UCLh0WE7u19nP7HvwdcwwHvQ,ECE 4122 - Lab 5 - Using CUDA Multithreading to find the Steady State Temperature of a Metal Plate,Georgia Institute of Technology ECE 4122 - Advanced Programming Techniques Dr. Hurley Fall 2021 Lab 5 - CUDA Multithreading Lab Created by Raymond ...,https://i.ytimg.com/vi/KGU4F98zpao/default.jpg,Raymond Jia,NA,NA,NA,NA,NA,NA
lQpiAmYS3k8,2021-12-02T00:00:00Z,UCZKMj3YI0wP-kq4QYpaKdEA,[What&#39;s Next] OpenShift Roadmap Update [Nov-2021],"On November 30, 2021, the OpenShift PM team will broadcast the OpenShift Roadmap Update briefing to internal Red Hatters and directly to customers and ...",https://i.ytimg.com/vi/lQpiAmYS3k8/default.jpg,OpenShift,NA,NA,NA,NA,NA,NA
Q2JXQJsgv8U,2021-11-26T00:00:00Z,UC-Kd4pxlXVAh2UFiFbAok7g,Webinar for Students of NUST   Lahore | Alnafi | Career counselling,To join ALNAFI click the link given down https://portal.alnafi.com/?ref=af19432190 This is a highly specialized package which includes world class training within ...,https://i.ytimg.com/vi/Q2JXQJsgv8U/default.jpg,Alnafi Academy | Education for All,NA,NA,NA,NA,NA,NA
tk2bo4lNTHg,2021-11-17T00:00:00Z,UCsPIS0gqQFjAM7-0KxwDeow,Mitsubishi Automation - SmartFlex ELEMENT Type R,The SmartFlex ELEMENT is a quick and efficient material loading and unloading system. But its small footprint combined with its ability to work in fully lights-out ...,https://i.ytimg.com/vi/tk2bo4lNTHg/default.jpg,"MC Machinery Systems, Inc.",NA,NA,NA,NA,NA,NA
iov9SBWe2lI,2021-11-27T00:00:00Z,UC4YIKjJU7wT9wnunmz3dWAw,STAR TREK: DISCOVERY IS A TRAUMA-INDUCING SHOW ABOUT TRAUMA. ROBSERVATIONS Season Three #765,"StarTrekDiscovery #StarTrek #SecretHideout Have a Question to be read LIVE, on AIR...? Just want to share your enjoyment of the content? Send at TIP to The ...",https://i.ytimg.com/vi/iov9SBWe2lI/default.jpg,THE BURNETTWORK,NA,NA,NA,NA,NA,NA
-vW-6s46Zrk,2021-11-30T00:00:00Z,UCmRI-X6XoeH2dQE4BShRU9Q,Advancing Spark - Azure Databricks News November 2021,November is almost over and we're taking a moment to catch up on everything that's been happening on the Databricks platform over the past month! November ...,https://i.ytimg.com/vi/-vW-6s46Zrk/default.jpg,Advancing Analytics,NA,NA,NA,NA,NA,NA
boxPsLVQS9k,2021-12-02T00:00:00Z,UChuJyEV1JwfXouGNku-fw3Q,SAS Programming Tutorial For Beginners👌SAS Variable Attributes -Data Types &amp; How To Read👍Video- 7,SAS Programming Tutorial For Beginners SAS Variable Attributes Data Types How to Read SAS Variables Video How To Create SAS Variables SAS Variable ...,https://i.ytimg.com/vi/boxPsLVQS9k/default.jpg,Eduemaster,NA,NA,NA,NA,NA,NA
Ejaz0YWYT3I,2021-12-03T00:00:00Z,UCW1C2xOfXsIzPgjXyuhkw9g,"Matrix Multiplication, And The Asymptotic Spectrum Of Tensors","Avi Wigderson (Institute for Advanced Study, Princeton) https://simons.berkeley.edu/talks/matrix-multiplication-and-asymptotic-spectrum-tensors Optimization ...",https://i.ytimg.com/vi/Ejaz0YWYT3I/default.jpg,Simons Institute,NA,NA,NA,NA,NA,NA
2yywpmpuMsA,2021-12-03T00:00:00Z,UCwJhe8kfyvmp8PRg9dexrOg,Sight Tech Global 2021 Day Two (December 2): The Second Five Sessions,Sight Tech Global is a virtual event that features conversation with the top technologists working on AI and other advanced technologies to advance accessibility ...,https://i.ytimg.com/vi/2yywpmpuMsA/default.jpg,Sight Tech Global,NA,NA,NA,NA,NA,NA
MwKR1YA_z3Q,2021-11-26T00:00:00Z,UCUuRB22dcsx-gvghqtwJVsw,Dual Universe Mining Unit and Calibration Guide,"In this video we walk through the process of deploying mining units, using the mini-game for calibration, and test whether our talents apply to the mining unit ...",https://i.ytimg.com/vi/MwKR1YA_z3Q/default.jpg,Shams,NA,NA,NA,NA,NA,NA
oSInRU2guNY,2021-11-30T00:00:00Z,UChuJyEV1JwfXouGNku-fw3Q,SAS Programming Tutorial For Beginners👌 SAS Programming Rules👍How To Create SAS Dataset🤦‍♂️Video-5,Clinical SAS Tutorial For Beginners Learn SAS Programming SAS Programming Rules How To Create SAS Dataset Video From The Beginning For Free By ...,https://i.ytimg.com/vi/oSInRU2guNY/default.jpg,Eduemaster,NA,NA,NA,NA,NA,NA
k9w47CWco6I,2021-11-29T00:00:00Z,UCDsWdhLAZvlDIjYxev0THVQ,Induction Session for Data Science Training - Spearhead Eduventures &amp; Symbiosis University,60 days Data Science : Research & Operations Internship cum Training Program. More Details & Registration Here: ...,https://i.ytimg.com/vi/k9w47CWco6I/default.jpg,Spearhead Eduventures LLP.,NA,NA,NA,NA,NA,NA
zuu3rYVRbTE,2021-11-21T00:00:00Z,UC_MC3daiXHz4ZZ5b7YZIx6A,"Data Science Course with Placement Assistance| Learn Now, Pay After Placement| SkillEnable","Start your career in Data Science with SkillEnable! Learn Data Science Now, Pay after Placement!! Joint Certification Course with KPMG In India Join our Deep ...",https://i.ytimg.com/vi/zuu3rYVRbTE/default.jpg,SkillEnable,NA,NA,NA,NA,NA,NA
N2Ky0HTVjZA,2021-11-26T00:00:00Z,UCbS-hptqC438U2k8Lhvr-VQ,"Let Go Of Negative Attachment | Anxiety, Stress, Overthink &amp; Depression | Move On | Mitesh Khatri",Join Me On Facebook - https://www.facebook.com/MiteshKhatriPage/ Instagram - https://www.instagram.com/miteshkhatrii/ Twitter ...,https://i.ytimg.com/vi/N2Ky0HTVjZA/default.jpg,Mitesh Khatri,NA,NA,NA,NA,NA,NA
BF5_5sE1Cmk,2021-12-04T00:00:00Z,UCVAUXS2P4BZt0bm6qk3IHYQ,Washington University/Barnes-Jewish Hospital Bighearted Warriors Unite,"Agenda 6:00 - 6:05 Introduction Richard Bach, MD 6:05 - 6:25 HCMA Presents: Navigating HCM Lisa Salberg, CEO 6:25 - 6:45 Genetics and Family Sharon ...",https://i.ytimg.com/vi/BF5_5sE1Cmk/default.jpg,4hcm,NA,NA,NA,NA,NA,NA
oo5vRfCarZw,2021-11-30T00:00:00Z,UCQE9OUGPVDYe2Bfi7HN7c-w,Zenitiq Free Talk Season 10- Does Programming Matter?,"Presented by Mr Alvin Alexendar who is a graduate student of Data Science from UTM. In his previous company he worked as a Geo-Technician, where he ...",https://i.ytimg.com/vi/oo5vRfCarZw/default.jpg,Zenitiq Solutions,NA,NA,NA,NA,NA,NA
ws1nuEQpaaM,2021-11-13T00:00:00Z,UC4qoTUO7k-VQuWA05b3jgVg,How to Generate 10000 NFTs without Programming (FREE CODE INCLUDED) // NFT Generative Art Tutorial,Learn how to Generate 10000 NFTs without Programming: ⭐️ COUPON for the Highest-Rated NFT Course: https://eatradingacademy.com/s/XtNF0 The 10000 ...,https://i.ytimg.com/vi/ws1nuEQpaaM/default.jpg,Petko Aleksandrov,NA,NA,NA,NA,NA,NA
kaqGeMxC9fM,2021-11-24T00:00:00Z,UCKRZp3mkvL1CBYKFIlxjDdg,Type Writer Effect with JavaScript,"Hey Friends! In this tutorial, we are creating a Type Writer Effect with HTML, CSS, and JavaScript. Free Source Code: ...",https://i.ytimg.com/vi/kaqGeMxC9fM/default.jpg,Learn To Code,NA,NA,NA,NA,NA,NA
2zIpCZ1GDd0,2021-12-01T00:00:00Z,UCwLy_PYrnCEhCU-Ay2F5Drw,Why R? 2021 | R as and Enterprise Dashboard: Hyper Architecture R Dashboard at Healthcare,Why R? 2021 conference https://2021.whyr.pl/ Speaker: Nasser Mooman Click Show More for Abstract Abstract R Base Applications as An Enterprise and ...,https://i.ytimg.com/vi/2zIpCZ1GDd0/default_live.jpg,Why R? Foundation,NA,NA,NA,NA,NA,NA
K8JoqxOVSaY,2021-05-05T00:00:00Z,UCzModIvqbWKPMET0ijt47Lw,How to MAKE and SELL your OWN crypto coin (Create token in LESS than 15 minutes),In this video I'll show you step by step how you can make your own coin. Investing in Bitcoin or altcoins is nice but creating your own BEP-20 token is better!,https://i.ytimg.com/vi/K8JoqxOVSaY/default.jpg,Fomotion,NA,NA,NA,NA,NA,NA
5SNCDijP6Pg,2021-11-25T00:00:00Z,UCJ7oulDd4bo4hjH4P3SGg_g,MAT121 | College &amp; Adv. Algebra | Wk. 16 | LD Woosley Bethany Colleges | CBC Ministries Online PH,Facebook Profile - https://facebook.com/pece548 GCash or PayMaya - 09285246690 / Paypal - https://paypal.me/pece548 Facebook Page ...,https://i.ytimg.com/vi/5SNCDijP6Pg/default.jpg,CBC Ministries Online PH,NA,NA,NA,NA,NA,NA
O77Pp7uSNy8,2021-12-02T00:00:00Z,UCf1DIJD9jzFTHpn7uvZTn3A,"Software Testing Practice Interview, Manual Testing Interview, #testinginterview, #QAInterview,","Software Testing Practice Interview, Manual Testing Interview, #testinginterview, #QAInterview, In this video session, I have asked many most important ...",https://i.ytimg.com/vi/O77Pp7uSNy8/default.jpg,Shiva Concept Solution,NA,NA,NA,NA,NA,NA
DkRn0pQcULo,2021-12-02T00:00:00Z,UCcFyRRhBfIEd3hZyUmdHkSw,"NBA DFS, Josh Reynolds, Phoenix Suns, 12/1/21 | Fantasy Sports Today",Davis Mattek and George Kurtz are back giving you all the information you need to win your Fantasy leagues! Tune in to Fantasy Sports Today each day as the ...,https://i.ytimg.com/vi/DkRn0pQcULo/default.jpg,SportsGrid,NA,NA,NA,NA,NA,NA
DCRpXd1rWeM,2021-12-02T00:00:00Z,UC52iLVrQ4EpeSdAB3911rsg,Day-2 Image Processing  Using  Deep Learning,"Day-2 Image Processing Using Deep Learning Attn 2018, 2019 & 2020 Pass out candidates. A chance to join our 18 month Physical Internship Program.",https://i.ytimg.com/vi/DCRpXd1rWeM/default.jpg,Pantech eLearning,NA,NA,NA,NA,NA,NA
-1Qsb8_xww8,2021-11-29T00:00:00Z,UCZu4G6gPMucHDwqPvtzUKkQ,Add Image Word: 2 Common Ways to Add or Insert Image into Documents in Microsoft Word Myanmar,Add Image Word: 2 Common Ways to Add or Insert Image into Documents in Microsoft Word Myanmar @WLH Education Welcome to WLH Education Channel ...,https://i.ytimg.com/vi/-1Qsb8_xww8/default.jpg,WLH Education,NA,NA,NA,NA,NA,NA
zYL_zQFMAPg,2021-12-03T00:00:00Z,UCJWPkDkSqqMvD15VDxQWung,"BAN 5573 section 1, Dec/01/2021, the final session","in this session, I mentioned the important point regarding the course.",https://i.ytimg.com/vi/zYL_zQFMAPg/default.jpg,Hamid Ahady,NA,NA,NA,NA,NA,NA
-UlxHPIEVqA,2021-12-04T00:00:00Z,UCxqAWLTk1CmBvZFPzeZMd9A,The Map of Quantum Computing | Your Ultimate Guide to Quantum Computers,An excellent summary of the field of quantum computing. Find out more about Qiskit at https://qiskit.org and their YouTube channel ...,https://i.ytimg.com/vi/-UlxHPIEVqA/default.jpg,DoS - Domain of Science,NA,NA,NA,NA,NA,NA
